Left,Top,Value,Group
bean,butternut-squash,1,0
bean,cabbage,0,0
bean,cantaloupe,0,0
bean,capers,0,0
bean,caramel,0,0
bean,caraway,0,0
bean,cardamom,0,0
bean,carrot,4,0
bean,cashew,0,0
bean,cauliflower,0,0
bean,caviar,0,0
bean,celery,3,0
bean,chard,0,0
bean,cheddar,0,0
bean,cherry,0,0
bean,chestnut,0,0
bean,chicken,5,1
bean,chickpea,6,1
bean,chile-pepper,0,0
bean,chili,0,0
bean,chive,0,0
bean,chocolate,0,0
bean,cilantro,4,0
bean,cinnamon,0,0
bean,citrus,3,0
bean,clam,0,0
bean,clove,0,0
bean,coconut,0,0
bean,cod,0,0
bean,coffee,0,0
bean,collard-greens,0,0
bean,cookie,0,0
bean,coriander,0,0
bean,corn,4,0
bean,cornmeal,0,0
bean,cottage-cheese,0,0
bean,couscous,0,0
bean,crab,0,0
bean,cranberry,0,0
bean,cranberry-sauce,0,0
bean,cream-cheese,0,0
bean,cucumber,0,0
bean,cumin,0,0
bean,currant,0,0
bean,curry,0,0
bean,date,0,0
bean,dill,0,0
bean,duck,1,0
bean,egg,3,0
bean,eggplant,0,0
bean,endive,0,0
bean,escarole,0,0
bean,fennel,2,0
bean,feta,2,0
bean,fig,0,0
bean,flat-bread,0,0
bean,fontina,0,0
bean,fruit-juice,0,0
bean,garlic,19,2
bean,gin,0,0
bean,ginger,2,0
bean,goat-cheese,1,0
bean,goose,0,0
bean,gouda,0,0
bean,granola,0,0
bean,grape,0,0
bean,grapefruit,0,0
bean,green-bean,3,0
bean,green-onion,0,0
bean,ground-beef,1,0
bean,ground-lamb,0,0
bean,guava,0,0
bean,halibut,0,0
bean,ham,0,0
bean,hazelnut,0,0
bean,herb,11,1
bean,hominy,0,0
bean,honey,0,0
bean,honeydew,0,0
bean,horseradish,0,0
bean,hot-pepper,2,0
bean,hummus,0,0
bean,jalapeno,6,1
bean,jam,0,0
bean,jerusalem-artichoke,0,0
bean,kale,2,0
bean,kiwi,0,0
bean,kumquat,0,0
bean,lamb,4,0
bean,lamb-chop,0,0
bean,lamb-shank,0,0
bean,leek,1,0
bean,legume,4,0
bean,lemon,3,0
bean,lemon-juice,0,0
bean,lemongrass,0,0
bean,lentil,3,0
bean,lettuce,1,0
bean,lima-bean,1,0
bean,lime,1,0
bean,lime-juice,0,0
bean,lingonberry,0,0
bean,lobster,0,0
bean,lychee,0,0
bean,macadamia-nut,0,0
bean,mango,0,0
bean,maple-syrup,0,0
bean,margarita,0,0
bean,marscarpone,0,0
bean,marshmallow,0,0
bean,mayonnaise,0,0
bean,meat,0,0
bean,melon,0,0
bean,milk,2,0
bean,mint,2,0
bean,mozzarella,0,0
bean,mushroom,3,0
bean,mussel,0,0
bean,mustard,2,0
bean,mustard-greens,0,0
bean,nectarine,0,0
bean,noodle,0,0
bean,nutmeg,0,0
bean,oat,0,0
bean,oatmeal,0,0
bean,octopus,0,0
bean,okra,0,0
bean,olive,3,0
bean,onion,23,2
bean,orange,0,0
bean,orange-juice,0,0
bean,oregano,0,0
bean,orzo,0,0
bean,oyster,0,0
bean,pancake,0,0
bean,papaya,0,0
bean,paprika,0,0
bean,parmesan,3,0
bean,parsley,2,0
bean,parsnip,0,0
bean,passion-fruit,0,0
bean,pasta,8,1
bean,pea,0,0
bean,peach,0,0
bean,peanut,0,0
bean,peanut-butter,0,0
bean,pear,0,0
bean,pecan,0,0
bean,pepper,5,1
bean,persimmon,0,0
bean,pickles,0,0
bean,pine-nut,0,0
bean,pineapple,0,0
bean,pistachio,0,0
bean,plum,0,0
bean,poblano,0,0
bean,pomegranate,0,0
bean,pomegranate-juice,0,0
bean,pork,8,1
bean,pork-chop,0,0
bean,pork-rib,0,0
bean,pork-tenderloin,0,0
bean,potato,5,1
bean,prosciutto,0,0
bean,prune,0,0
bean,pumpkin,0,0
bean,quail,0,0
bean,quince,0,0
bean,quinoa,0,0
bean,rabbit,0,0
bean,rack-of-lamb,0,0
bean,radicchio,0,0
bean,radish,1,0
bean,raisin,0,0
bean,raspberry,0,0
bean,red-wine,0,0
bean,rhubarb,0,0
bean,rice,5,1
bean,ricotta,0,0
bean,rosemary,2,0
bean,rum,0,0
bean,rutabaga,0,0
bean,rye,0,0
bean,saffron,0,0
bean,salmon,0,0
bean,salsa,0,0
bean,sangria,0,0
bean,sardine,0,0
bean,sausage,8,1
bean,scallop,0,0
bean,semolina,0,0
bean,sesame,1,0
bean,sesame-oil,0,0
bean,shallot,0,0
bean,shellfish,0,0
bean,shrimp,0,0
bean,sour-cream,2,0
bean,soy,0,0
bean,soy-sauce,0,0
bean,spinach,2,0
bean,squid,0,0
bean,strawberry,0,0
bean,sweet-potato,0,0
bean,swiss-cheese,0,0
bean,swordfish,0,0
bean,taco,0,0
bean,tamarind,0,0
bean,tapioca,0,0
bean,tarragon,0,0
bean,tequila,0,0
bean,thyme,1,0
bean,tilapia,0,0
bean,tofu,0,0
bean,tomatillo,0,0
bean,tomato,27,3
bean,tortillas,3,0
bean,trout,0,0
bean,tuna,0,0
bean,turkey,2,0
bean,turnip,0,0
bean,vanilla,0,0
bean,veal,0,0
bean,venison,0,0
bean,vinegar,1,0
bean,vodka,0,0
bean,walnut,0,0
bean,wasabi,0,0
bean,watercress,0,0
bean,watermelon,0,0
bean,whiskey,0,0
bean,white-wine,2,0
bean,whole-wheat,0,0
bean,wild-rice,0,0
bean,yogurt,1,0
bean,yuca,0,0
bean,zucchini,2,0
beef,almond,0,0
beef,anchovy,0,0
beef,anise,1,0
beef,apple,0,0
beef,apple-juice,0,0
beef,apricot,0,0
beef,artichoke,0,0
beef,arugula,1,0
beef,asian-pear,0,0
beef,asparagus,0,0
beef,avocado,0,0
beef,bacon,4,0
beef,banana,0,0
beef,barley,0,0
beef,basil,2,0
beef,bass,0,0
beef,bean,4,0
beef,beef,100,10
beef,beef-rib,3,0
beef,beef-shank,0,0
beef,beef-tenderloin,3,0
beef,beer,1,0
beef,beet,0,0
beef,bell-pepper,6,1
beef,berry,0,0
beef,biscuit,0,0
beef,blackberry,0,0
beef,blue-cheese,2,0
beef,blueberry,0,0
beef,bok-choy,0,0
beef,bran,0,0
beef,brandy,0,0
beef,bread,0,0
beef,breadcrumbs,0,0
beef,brie,0,0
beef,brisket,1,0
beef,broccoli,0,0
beef,broccoli-rabe,0,0
beef,brown-rice,0,0
beef,brussel-sprout,0,0
beef,buffalo,0,0
beef,bulgur,0,0
beef,butter,0,0
beef,buttermilk,0,0
beef,butternut-squash,0,0
beef,cabbage,1,0
beef,cantaloupe,0,0
beef,capers,0,0
beef,caramel,0,0
beef,caraway,0,0
beef,cardamom,0,0
beef,carrot,8,1
beef,cashew,0,0
beef,cauliflower,0,0
beef,caviar,0,0
beef,celery,1,0
beef,chard,0,0
beef,cheddar,1,0
beef,cherry,0,0
beef,chestnut,0,0
beef,chicken,1,0
beef,chickpea,0,0
beef,chile-pepper,0,0
beef,chili,0,0
beef,chive,0,0
beef,chocolate,0,0
beef,cilantro,2,0
beef,cinnamon,0,0
beef,citrus,2,0
beef,clam,0,0
beef,clove,1,0
beef,coconut,0,0
beef,cod,0,0
beef,coffee,0,0
beef,collard-greens,0,0
beef,cookie,0,0
beef,coriander,0,0
beef,corn,0,0
beef,cornmeal,0,0
beef,cottage-cheese,0,0
beef,couscous,0,0
beef,crab,0,0
beef,cranberry,0,0
beef,cranberry-sauce,0,0
beef,cream-cheese,0,0
beef,cucumber,1,0
beef,cumin,0,0
beef,currant,0,0
beef,curry,1,0
beef,date,0,0
beef,dill,1,0
beef,duck,0,0
beef,egg,3,0
beef,eggplant,0,0
beef,endive,0,0
beef,escarole,0,0
beef,fennel,0,0
beef,feta,0,0
beef,fig,0,0
beef,flat-bread,0,0
beef,fontina,0,0
beef,fruit-juice,0,0
beef,garlic,16,2
beef,gin,0,0
beef,ginger,5,1
beef,goat-cheese,0,0
beef,goose,0,0
beef,gouda,0,0
beef,granola,0,0
beef,grape,0,0
beef,grapefruit,0,0
beef,green-bean,0,0
beef,green-onion,0,0
beef,ground-beef,6,1
beef,ground-lamb,0,0
beef,guava,0,0
beef,halibut,0,0
beef,ham,0,0
beef,hazelnut,0,0
beef,herb,13,1
beef,hominy,0,0
beef,honey,0,0
beef,honeydew,0,0
beef,horseradish,2,0
beef,hot-pepper,2,0
beef,hummus,0,0
beef,jalapeno,1,0
beef,jam,0,0
beef,jerusalem-artichoke,0,0
beef,kale,0,0
beef,kiwi,0,0
beef,kumquat,0,0
beef,lamb,0,0
beef,lamb-chop,0,0
beef,lamb-shank,0,0
beef,leek,0,0
beef,legume,0,0
beef,lemon,1,0
beef,lemon-juice,0,0
beef,lemongrass,0,0
beef,lentil,0,0
beef,lettuce,0,0
beef,lima-bean,0,0
beef,lime,2,0
beef,lime-juice,0,0
beef,lingonberry,0,0
beef,lobster,0,0
beef,lychee,0,0
beef,macadamia-nut,0,0
beef,mango,0,0
beef,maple-syrup,0,0
beef,margarita,0,0
beef,marscarpone,0,0
beef,marshmallow,0,0
beef,mayonnaise,1,0
beef,meat,13,1
beef,melon,0,0
beef,milk,3,0
beef,mint,2,0
beef,mozzarella,0,0
beef,mushroom,9,1
beef,mussel,0,0
beef,mustard,5,1
beef,mustard-greens,0,0
beef,nectarine,0,0
beef,noodle,1,0
beef,nutmeg,0,0
beef,oat,0,0
beef,oatmeal,0,0
beef,octopus,0,0
beef,okra,0,0
beef,olive,3,0
beef,onion,25,3
beef,orange,0,0
beef,orange-juice,0,0
beef,oregano,0,0
beef,orzo,0,0
beef,oyster,0,0
beef,pancake,0,0
beef,papaya,0,0
beef,paprika,0,0
beef,parmesan,1,0
beef,parsley,3,0
beef,parsnip,0,0
beef,passion-fruit,0,0
beef,pasta,5,1
beef,pea,0,0
beef,peach,0,0
beef,peanut,0,0
beef,peanut-butter,0,0
beef,pear,0,0
beef,pecan,0,0
beef,pepper,5,1
beef,persimmon,0,0
beef,pickles,0,0
beef,pine-nut,0,0
beef,pineapple,0,0
beef,pistachio,0,0
beef,plum,0,0
beef,poblano,0,0
beef,pomegranate,0,0
beef,pomegranate-juice,0,0
beef,pork,7,1
beef,pork-chop,0,0
beef,pork-rib,0,0
beef,pork-tenderloin,0,0
beef,potato,8,1
beef,prosciutto,0,0
beef,prune,0,0
beef,pumpkin,0,0
beef,quail,0,0
beef,quince,0,0
beef,quinoa,0,0
beef,rabbit,0,0
beef,rack-of-lamb,0,0
beef,radicchio,0,0
beef,radish,0,0
beef,raisin,0,0
beef,raspberry,0,0
beef,red-wine,9,1
beef,rhubarb,0,0
beef,rice,1,0
beef,ricotta,0,0
beef,rosemary,3,0
beef,rum,0,0
beef,rutabaga,0,0
beef,rye,0,0
beef,saffron,0,0
beef,salmon,0,0
beef,salsa,0,0
beef,sangria,0,0
beef,sardine,0,0
beef,sausage,1,0
beef,scallop,0,0
beef,semolina,0,0
beef,sesame,0,0
beef,sesame-oil,0,0
beef,shallot,3,0
beef,shellfish,0,0
beef,shrimp,0,0
beef,sour-cream,1,0
beef,soy,1,0
beef,soy-sauce,3,0
beef,spinach,0,0
beef,squid,0,0
beef,strawberry,0,0
beef,sweet-potato,0,0
beef,swiss-cheese,0,0
beef,swordfish,0,0
beef,taco,0,0
beef,tamarind,0,0
beef,tapioca,0,0
beef,tarragon,0,0
beef,tequila,0,0
beef,thyme,3,0
beef,tilapia,0,0
beef,tofu,0,0
beef,tomatillo,0,0
beef,tomato,14,1
beef,tortillas,1,0
beef,trout,0,0
beef,tuna,0,0
beef,turkey,0,0
beef,turnip,0,0
beef,vanilla,0,0
beef,veal,4,0
beef,venison,0,0
beef,vinegar,2,0
beef,vodka,0,0
beef,walnut,0,0
beef,wasabi,0,0
beef,watercress,1,0
beef,watermelon,0,0
beef,whiskey,0,0
beef,white-wine,1,0
beef,whole-wheat,0,0
beef,wild-rice,0,0
beef,yogurt,0,0
beef,yuca,0,0
beef,zucchini,0,0
beef-rib,almond,0,0
beef-rib,anchovy,0,0
beef-rib,anise,0,0
beef-rib,apple,0,0
beef-rib,apple-juice,0,0
beef-rib,apricot,0,0
beef-rib,artichoke,0,0
beef-rib,arugula,0,0
beef-rib,asian-pear,0,0
beef-rib,asparagus,0,0
beef-rib,avocado,0,0
beef-rib,bacon,4,0
beef-rib,banana,0,0
beef-rib,barley,0,0
beef-rib,basil,0,0
beef-rib,bass,0,0
beef-rib,bean,2,0
beef-rib,beef,53,5
beef-rib,beef-rib,100,10
beef-rib,beef-shank,0,0
beef-rib,beef-tenderloin,0,0
beef-rib,beer,2,0
beef-rib,beet,4,0
beef-rib,bell-pepper,4,0
beef-rib,berry,0,0
beef-rib,biscuit,0,0
beef-rib,blackberry,0,0
beef-rib,blue-cheese,2,0
beef-rib,blueberry,0,0
beef-rib,bok-choy,0,0
beef-rib,bran,0,0
beef-rib,brandy,0,0
beef-rib,bread,0,0
beef-rib,breadcrumbs,0,0
beef-rib,brie,0,0
beef-rib,brisket,0,0
beef-rib,broccoli,0,0
beef-rib,broccoli-rabe,0,0
beef-rib,brown-rice,0,0
beef-rib,brussel-sprout,0,0
beef-rib,buffalo,0,0
beef-rib,bulgur,0,0
beef-rib,butter,0,0
beef-rib,buttermilk,0,0
beef-rib,butternut-squash,2,0
beef-rib,cabbage,0,0
beef-rib,cantaloupe,0,0
beef-rib,capers,0,0
beef-rib,caramel,0,0
beef-rib,caraway,0,0
beef-rib,cardamom,0,0
beef-rib,carrot,27,3
beef-rib,cashew,0,0
beef-rib,cauliflower,0,0
beef-rib,caviar,0,0
beef-rib,celery,4,0
beef-rib,chard,0,0
beef-rib,cheddar,0,0
beef-rib,cherry,0,0
beef-rib,chestnut,0,0
beef-rib,chicken,0,0
beef-rib,chickpea,0,0
beef-rib,chile-pepper,0,0
beef-rib,chili,0,0
beef-rib,chive,0,0
beef-rib,chocolate,2,0
beef-rib,cilantro,0,0
beef-rib,cinnamon,2,0
beef-rib,citrus,0,0
beef-rib,clam,0,0
beef-rib,clove,0,0
beef-rib,coconut,0,0
beef-rib,cod,0,0
beef-rib,coffee,2,0
beef-rib,collard-greens,0,0
beef-rib,cookie,0,0
beef-rib,coriander,0,0
beef-rib,corn,0,0
beef-rib,cornmeal,0,0
beef-rib,cottage-cheese,0,0
beef-rib,couscous,0,0
beef-rib,crab,0,0
beef-rib,cranberry,0,0
beef-rib,cranberry-sauce,0,0
beef-rib,cream-cheese,0,0
beef-rib,cucumber,0,0
beef-rib,cumin,0,0
beef-rib,currant,0,0
beef-rib,curry,0,0
beef-rib,date,2,0
beef-rib,dill,0,0
beef-rib,duck,0,0
beef-rib,egg,0,0
beef-rib,eggplant,0,0
beef-rib,endive,0,0
beef-rib,escarole,0,0
beef-rib,fennel,0,0
beef-rib,feta,0,0
beef-rib,fig,0,0
beef-rib,flat-bread,0,0
beef-rib,fontina,0,0
beef-rib,fruit-juice,0,0
beef-rib,garlic,16,2
beef-rib,gin,0,0
beef-rib,ginger,4,0
beef-rib,goat-cheese,0,0
beef-rib,goose,0,0
beef-rib,gouda,0,0
beef-rib,granola,0,0
beef-rib,grape,0,0
beef-rib,grapefruit,0,0
beef-rib,green-bean,0,0
beef-rib,green-onion,0,0
beef-rib,ground-beef,0,0
beef-rib,ground-lamb,0,0
beef-rib,guava,0,0
beef-rib,halibut,0,0
beef-rib,ham,0,0
beef-rib,hazelnut,0,0
beef-rib,herb,13,1
beef-rib,hominy,0,0
beef-rib,honey,2,0
beef-rib,honeydew,0,0
beef-rib,horseradish,4,0
beef-rib,hot-pepper,6,1
beef-rib,hummus,0,0
beef-rib,jalapeno,2,0
beef-rib,jam,4,0
beef-rib,jerusalem-artichoke,0,0
beef-rib,kale,0,0
beef-rib,kiwi,0,0
beef-rib,kumquat,0,0
beef-rib,lamb,0,0
beef-rib,lamb-chop,0,0
beef-rib,lamb-shank,0,0
beef-rib,leek,0,0
beef-rib,legume,0,0
beef-rib,lemon,0,0
beef-rib,lemon-juice,0,0
beef-rib,lemongrass,0,0
beef-rib,lentil,0,0
beef-rib,lettuce,0,0
beef-rib,lima-bean,2,0
beef-rib,lime,0,0
beef-rib,lime-juice,0,0
beef-rib,lingonberry,0,0
beef-rib,lobster,0,0
beef-rib,lychee,0,0
beef-rib,macadamia-nut,0,0
beef-rib,mango,0,0
beef-rib,maple-syrup,2,0
beef-rib,margarita,0,0
beef-rib,marscarpone,0,0
beef-rib,marshmallow,0,0
beef-rib,mayonnaise,0,0
beef-rib,meat,27,3
beef-rib,melon,0,0
beef-rib,milk,4,0
beef-rib,mint,0,0
beef-rib,mozzarella,0,0
beef-rib,mushroom,13,1
beef-rib,mussel,0,0
beef-rib,mustard,2,0
beef-rib,mustard-greens,0,0
beef-rib,nectarine,0,0
beef-rib,noodle,0,0
beef-rib,nutmeg,0,0
beef-rib,oat,0,0
beef-rib,oatmeal,0,0
beef-rib,octopus,0,0
beef-rib,okra,0,0
beef-rib,olive,2,0
beef-rib,onion,25,3
beef-rib,orange,2,0
beef-rib,orange-juice,0,0
beef-rib,oregano,0,0
beef-rib,orzo,0,0
beef-rib,oyster,0,0
beef-rib,pancake,0,0
beef-rib,papaya,0,0
beef-rib,paprika,0,0
beef-rib,parmesan,0,0
beef-rib,parsley,0,0
beef-rib,parsnip,0,0
beef-rib,passion-fruit,0,0
beef-rib,pasta,0,0
beef-rib,pea,0,0
beef-rib,peach,0,0
beef-rib,peanut,0,0
beef-rib,peanut-butter,0,0
beef-rib,pear,2,0
beef-rib,pecan,0,0
beef-rib,pepper,4,0
beef-rib,persimmon,0,0
beef-rib,pickles,0,0
beef-rib,pine-nut,0,0
beef-rib,pineapple,2,0
beef-rib,pistachio,0,0
beef-rib,plum,0,0
beef-rib,poblano,0,0
beef-rib,pomegranate,0,0
beef-rib,pomegranate-juice,0,0
beef-rib,pork,2,0
beef-rib,pork-chop,0,0
beef-rib,pork-rib,0,0
beef-rib,pork-tenderloin,0,0
beef-rib,potato,13,1
beef-rib,prosciutto,0,0
beef-rib,prune,4,0
beef-rib,pumpkin,0,0
beef-rib,quail,0,0
beef-rib,quince,0,0
beef-rib,quinoa,0,0
beef-rib,rabbit,0,0
beef-rib,rack-of-lamb,0,0
beef-rib,radicchio,0,0
beef-rib,radish,0,0
beef-rib,raisin,2,0
beef-rib,raspberry,0,0
beef-rib,red-wine,11,1
beef-rib,rhubarb,0,0
beef-rib,rice,0,0
beef-rib,ricotta,0,0
beef-rib,rosemary,9,1
beef-rib,rum,0,0
beef-rib,rutabaga,0,0
beef-rib,rye,0,0
beef-rib,saffron,0,0
beef-rib,salmon,0,0
beef-rib,salsa,0,0
beef-rib,sangria,0,0
beef-rib,sardine,0,0
beef-rib,sausage,2,0
beef-rib,scallop,0,0
beef-rib,semolina,0,0
beef-rib,sesame,6,1
beef-rib,sesame-oil,2,0
beef-rib,shallot,4,0
beef-rib,shellfish,0,0
beef-rib,shrimp,0,0
beef-rib,sour-cream,0,0
beef-rib,soy,0,0
beef-rib,soy-sauce,6,1
beef-rib,spinach,0,0
beef-rib,squid,0,0
beef-rib,strawberry,0,0
beef-rib,sweet-potato,0,0
beef-rib,swiss-cheese,0,0
beef-rib,swordfish,0,0
beef-rib,taco,0,0
beef-rib,tamarind,0,0
beef-rib,tapioca,0,0
beef-rib,tarragon,0,0
beef-rib,tequila,0,0
beef-rib,thyme,4,0
beef-rib,tilapia,0,0
beef-rib,tofu,0,0
beef-rib,tomatillo,0,0
beef-rib,tomato,9,1
beef-rib,tortillas,0,0
beef-rib,trout,0,0
beef-rib,tuna,0,0
beef-rib,turkey,0,0
beef-rib,turnip,0,0
beef-rib,vanilla,0,0
beef-rib,veal,2,0
beef-rib,venison,0,0
beef-rib,vinegar,2,0
beef-rib,vodka,0,0
beef-rib,walnut,0,0
beef-rib,wasabi,0,0
beef-rib,watercress,0,0
beef-rib,watermelon,0,0
beef-rib,whiskey,2,0
beef-rib,white-wine,2,0
beef-rib,whole-wheat,0,0
beef-rib,wild-rice,0,0
beef-rib,yogurt,0,0
beef-rib,yuca,0,0
beef-rib,zucchini,2,0
beef-shank,almond,0,0
beef-shank,anchovy,0,0
beef-shank,anise,0,0
beef-shank,apple,0,0
beef-shank,apple-juice,0,0
beef-shank,apricot,0,0
beef-shank,artichoke,0,0
beef-shank,arugula,0,0
beef-shank,asian-pear,0,0
beef-shank,asparagus,0,0
beef-shank,avocado,0,0
beef-shank,bacon,0,0
beef-shank,banana,0,0
beef-shank,barley,12,1
beef-shank,basil,0,0
beef-shank,bass,0,0
beef-shank,bean,0,0
beef-shank,beef,75,8
beef-shank,beef-rib,0,0
beef-shank,beef-shank,100,10
beef-shank,beef-tenderloin,0,0
beef-shank,beer,0,0
beef-shank,beet,0,0
beef-shank,bell-pepper,12,1
beef-shank,berry,0,0
beef-shank,biscuit,0,0
beef-shank,blackberry,0,0
beef-shank,blue-cheese,0,0
beef-shank,blueberry,0,0
beef-shank,bok-choy,0,0
beef-shank,bran,0,0
beef-shank,brandy,0,0
beef-shank,bread,0,0
beef-shank,breadcrumbs,0,0
beef-shank,brie,0,0
beef-shank,brisket,0,0
beef-shank,broccoli,0,0
beef-shank,broccoli-rabe,0,0
beef-shank,brown-rice,0,0
beef-shank,brussel-sprout,0,0
beef-shank,buffalo,0,0
beef-shank,bulgur,0,0
beef-shank,butter,0,0
beef-shank,buttermilk,0,0
beef-shank,butternut-squash,0,0
beef-shank,cabbage,12,1
beef-shank,cantaloupe,0,0
beef-shank,capers,0,0
beef-shank,caramel,0,0
beef-shank,caraway,0,0
beef-shank,cardamom,0,0
beef-shank,carrot,25,3
beef-shank,cashew,0,0
beef-shank,cauliflower,0,0
beef-shank,caviar,0,0
beef-shank,celery,0,0
beef-shank,chard,0,0
beef-shank,cheddar,0,0
beef-shank,cherry,0,0
beef-shank,chestnut,0,0
beef-shank,chicken,0,0
beef-shank,chickpea,0,0
beef-shank,chile-pepper,0,0
beef-shank,chili,0,0
beef-shank,chive,0,0
beef-shank,chocolate,0,0
beef-shank,cilantro,0,0
beef-shank,cinnamon,0,0
beef-shank,citrus,0,0
beef-shank,clam,0,0
beef-shank,clove,0,0
beef-shank,coconut,0,0
beef-shank,cod,0,0
beef-shank,coffee,0,0
beef-shank,collard-greens,0,0
beef-shank,cookie,0,0
beef-shank,coriander,0,0
beef-shank,corn,0,0
beef-shank,cornmeal,0,0
beef-shank,cottage-cheese,0,0
beef-shank,couscous,0,0
beef-shank,crab,0,0
beef-shank,cranberry,0,0
beef-shank,cranberry-sauce,0,0
beef-shank,cream-cheese,0,0
beef-shank,cucumber,0,0
beef-shank,cumin,0,0
beef-shank,currant,0,0
beef-shank,curry,0,0
beef-shank,date,0,0
beef-shank,dill,0,0
beef-shank,duck,0,0
beef-shank,egg,0,0
beef-shank,eggplant,0,0
beef-shank,endive,0,0
beef-shank,escarole,0,0
beef-shank,fennel,0,0
beef-shank,feta,0,0
beef-shank,fig,0,0
beef-shank,flat-bread,0,0
beef-shank,fontina,0,0
beef-shank,fruit-juice,0,0
beef-shank,garlic,12,1
beef-shank,gin,0,0
beef-shank,ginger,0,0
beef-shank,goat-cheese,0,0
beef-shank,goose,0,0
beef-shank,gouda,0,0
beef-shank,granola,0,0
beef-shank,grape,0,0
beef-shank,grapefruit,0,0
beef-shank,green-bean,0,0
beef-shank,green-onion,0,0
beef-shank,ground-beef,0,0
beef-shank,ground-lamb,0,0
beef-shank,guava,0,0
beef-shank,halibut,0,0
beef-shank,ham,0,0
beef-shank,hazelnut,0,0
beef-shank,herb,12,1
beef-shank,hominy,0,0
beef-shank,honey,0,0
beef-shank,honeydew,0,0
beef-shank,horseradish,0,0
beef-shank,hot-pepper,0,0
beef-shank,hummus,0,0
beef-shank,jalapeno,0,0
beef-shank,jam,0,0
beef-shank,jerusalem-artichoke,0,0
beef-shank,kale,0,0
beef-shank,kiwi,0,0
beef-shank,kumquat,0,0
beef-shank,lamb,0,0
beef-shank,lamb-chop,0,0
beef-shank,lamb-shank,0,0
beef-shank,leek,0,0
beef-shank,legume,0,0
beef-shank,lemon,0,0
beef-shank,lemon-juice,0,0
beef-shank,lemongrass,0,0
beef-shank,lentil,0,0
beef-shank,lettuce,0,0
beef-shank,lima-bean,12,1
beef-shank,lime,0,0
beef-shank,lime-juice,0,0
beef-shank,lingonberry,0,0
beef-shank,lobster,0,0
beef-shank,lychee,0,0
beef-shank,macadamia-nut,0,0
beef-shank,mango,0,0
beef-shank,maple-syrup,0,0
beef-shank,margarita,0,0
beef-shank,marscarpone,0,0
beef-shank,marshmallow,0,0
beef-shank,mayonnaise,0,0
beef-shank,meat,12,1
beef-shank,melon,0,0
beef-shank,milk,0,0
beef-shank,mint,0,0
beef-shank,mozzarella,0,0
beef-shank,mushroom,12,1
beef-shank,mussel,0,0
beef-shank,mustard,0,0
beef-shank,mustard-greens,0,0
beef-shank,nectarine,0,0
beef-shank,noodle,0,0
beef-shank,nutmeg,0,0
beef-shank,oat,0,0
beef-shank,oatmeal,0,0
beef-shank,octopus,0,0
beef-shank,okra,0,0
beef-shank,olive,0,0
beef-shank,onion,37,4
beef-shank,orange,0,0
beef-shank,orange-juice,0,0
beef-shank,oregano,0,0
beef-shank,orzo,0,0
beef-shank,oyster,0,0
beef-shank,pancake,0,0
beef-shank,papaya,0,0
beef-shank,paprika,0,0
beef-shank,parmesan,0,0
beef-shank,parsley,25,3
beef-shank,parsnip,12,1
beef-shank,passion-fruit,0,0
beef-shank,pasta,12,1
beef-shank,pea,0,0
beef-shank,peach,0,0
beef-shank,peanut,0,0
beef-shank,peanut-butter,0,0
beef-shank,pear,0,0
beef-shank,pecan,0,0
beef-shank,pepper,0,0
beef-shank,persimmon,0,0
beef-shank,pickles,0,0
beef-shank,pine-nut,0,0
beef-shank,pineapple,0,0
beef-shank,pistachio,0,0
beef-shank,plum,0,0
beef-shank,poblano,0,0
beef-shank,pomegranate,0,0
beef-shank,pomegranate-juice,0,0
beef-shank,pork,0,0
beef-shank,pork-chop,0,0
beef-shank,pork-rib,0,0
beef-shank,pork-tenderloin,0,0
beef-shank,potato,12,1
beef-shank,prosciutto,0,0
beef-shank,prune,0,0
beef-shank,pumpkin,0,0
beef-shank,quail,0,0
beef-shank,quince,0,0
beef-shank,quinoa,0,0
beef-shank,rabbit,0,0
beef-shank,rack-of-lamb,0,0
beef-shank,radicchio,0,0
beef-shank,radish,0,0
beef-shank,raisin,0,0
beef-shank,raspberry,0,0
beef-shank,red-wine,0,0
beef-shank,rhubarb,0,0
beef-shank,rice,0,0
beef-shank,ricotta,0,0
beef-shank,rosemary,0,0
beef-shank,rum,0,0
beef-shank,rutabaga,0,0
beef-shank,rye,0,0
beef-shank,saffron,0,0
beef-shank,salmon,0,0
beef-shank,salsa,0,0
beef-shank,sangria,0,0
beef-shank,sardine,0,0
beef-shank,sausage,12,1
beef-shank,scallop,0,0
beef-shank,semolina,0,0
beef-shank,sesame,0,0
beef-shank,sesame-oil,0,0
beef-shank,shallot,0,0
beef-shank,shellfish,0,0
beef-shank,shrimp,0,0
